episode,train_step,avg_loss,avg_td_error,avg_q_value,avg_batch_reward,batch_size,epsilon
1105,20390,5755001856.000000,17810.966797,198769.7812,0.518377,32,0.100000
1105,20391,6659810304.000000,19179.542969,182896.7031,0.520705,32,0.100000
1105,20392,10706912256.000000,23848.615234,243969.1094,0.529784,32,0.100000
1105,20393,7105635328.000000,20177.576172,190760.1406,0.499999,32,0.100000
1105,20394,8298201088.000000,20642.048828,215067.9219,0.514308,32,0.100000
1105,20395,12620892160.000000,19162.224609,220533.4531,0.513246,32,0.100000
1105,20396,4886757888.000000,16531.759766,196301.4062,0.518941,32,0.100000
1105,20397,8359165952.000000,21910.126953,202274.4531,0.508598,32,0.100000
1105,20398,7042063360.000000,18913.263672,199254.2031,0.529002,32,0.100000
1105,20399,6231356928.000000,19446.572266,182523.7812,0.525319,32,0.100000
1105,20400,9196796928.000000,22835.435547,205242.3438,0.545192,32,0.100000
1106,20401,9421605888.000000,20955.470703,191124.4531,0.540460,32,0.100000
1106,20402,3464655104.000000,15589.981445,172210.6406,0.524964,32,0.100000
1106,20403,8617652224.000000,17605.623047,180093.8750,0.501418,32,0.100000
1106,20404,7673358848.000000,20015.009766,214157.0625,0.520586,32,0.100000
1106,20405,13651399680.000000,22837.062500,161676.2969,0.490173,32,0.100000
1106,20406,3723139328.000000,16032.823242,168814.4062,0.531174,32,0.100000
1106,20407,5881079808.000000,16707.720703,220311.2344,0.486973,32,0.100000
1106,20408,14329709568.000000,22289.820312,201185.8594,0.505999,32,0.100000
1106,20409,5808489472.000000,18054.923828,205388.2500,0.541195,32,0.100000
1106,20410,6475468288.000000,17649.330078,162636.4688,0.511200,32,0.100000
1106,20411,6103557632.000000,17952.556641,168665.6094,0.502755,32,0.100000
1106,20412,10393598976.000000,19782.638672,174171.5781,0.513308,32,0.100000
1106,20413,6158322176.000000,15809.208008,168065.8125,0.536654,32,0.100000
1106,20414,11122924544.000000,20872.572266,240177.9375,0.494414,32,0.100000
1106,20415,5949804032.000000,16001.141602,180706.1406,0.503690,32,0.100000
1106,20416,8614967296.000000,19579.326172,189845.4062,0.526702,32,0.100000
1106,20417,9228428288.000000,19789.320312,192416.0625,0.581921,32,0.100000
1106,20418,8507344896.000000,18170.884766,169740.6250,0.562765,32,0.100000
1106,20419,6583581696.000000,15148.874023,154322.7500,0.523415,32,0.100000
1106,20420,7077358080.000000,18059.662109,203439.4219,0.509690,32,0.100000
1106,20421,7065007104.000000,18865.652344,179912.3906,0.507170,32,0.100000
1106,20422,8676021248.000000,19785.203125,205213.4844,0.552344,32,0.100000
1106,20423,5604921344.000000,16395.806641,185117.5156,0.560925,32,0.100000
1106,20424,11604042752.000000,19042.892578,208435.2656,0.517126,32,0.100000
1106,20425,15026253824.000000,22484.232422,204138.7188,0.514032,32,0.100000
1106,20426,3022070016.000000,14470.256836,175586.8438,0.513223,32,0.100000
1106,20427,8514013696.000000,23589.181641,178684.2812,0.491018,32,0.100000
1106,20428,7401526784.000000,18565.794922,200294.5000,0.586144,32,0.100000
1106,20429,5204026880.000000,15122.305664,175342.5312,0.496581,32,0.100000
1106,20430,3380401408.000000,14855.502930,184170.5625,0.552093,32,0.100000
1107,20431,5776954368.000000,17932.646484,165687.3594,0.526468,32,0.100000
1107,20432,5785943040.000000,17037.916016,205510.2344,0.526230,32,0.100000
1107,20433,16781910016.000000,23870.021484,198015.7969,0.544495,32,0.100000
1107,20434,3183582208.000000,13726.205078,177054.0781,0.535636,32,0.100000
1107,20435,5145551872.000000,16220.230469,193748.7031,0.568402,32,0.100000
1107,20436,5205875712.000000,16215.929688,171531.3750,0.554734,32,0.100000
1107,20437,5733283840.000000,16476.539062,133556.5938,0.499349,32,0.100000
1107,20438,9043338240.000000,19150.388672,183624.9219,0.536506,32,0.100000
1107,20439,11773988864.000000,18964.990234,204371.4375,0.542392,32,0.100000
1107,20440,8785046528.000000,17125.748047,153319.3906,0.504954,32,0.100000
1107,20441,11630872576.000000,21081.939453,254989.7500,0.552615,32,0.100000
1107,20442,6724212736.000000,16865.123047,183150.4688,0.541806,32,0.100000
1107,20443,5096282624.000000,15567.057617,199213.9219,0.539054,32,0.100000
1107,20444,3640190464.000000,15350.752930,178866.5312,0.563770,32,0.100000
1107,20445,5868950528.000000,18802.507812,165746.0625,0.528406,32,0.100000
1107,20446,8220941824.000000,19458.802734,194480.1719,0.552384,32,0.100000
1107,20447,7648805376.000000,19587.154297,208707.3594,0.524058,32,0.100000
1107,20448,8503491072.000000,20830.804688,145214.0938,0.547987,32,0.100000
1107,20449,7353346048.000000,19000.376953,217084.6250,0.552867,32,0.100000
1107,20450,6850292736.000000,19717.046875,171936.7812,0.547005,32,0.100000
1107,20451,9378574336.000000,18160.466797,154929.0156,0.511537,32,0.100000
1107,20452,7923170816.000000,19781.808594,213867.0781,0.533032,32,0.100000
1107,20453,7900173824.000000,18121.992188,167293.0312,0.527924,32,0.100000
1107,20454,13396139008.000000,22548.199219,227828.9375,0.548623,32,0.100000
1107,20455,12185704448.000000,18856.302734,125081.4375,0.516507,32,0.100000
1107,20456,6967768064.000000,18830.132812,170543.1250,0.533330,32,0.100000
1107,20457,8158986240.000000,18461.128906,206919.5000,0.545153,32,0.100000
1107,20458,4582047232.000000,15814.348633,157136.1719,0.476468,32,0.100000
1107,20459,8734030848.000000,21021.257812,185550.7656,0.523857,32,0.100000
1107,20460,8570806784.000000,20654.621094,198017.7344,0.538874,32,0.100000
1108,20461,9786359808.000000,19983.447266,178182.7500,0.560113,32,0.100000
1108,20462,4813440000.000000,17782.183594,166349.3750,0.548337,32,0.100000
1108,20463,5984784384.000000,19014.132812,193680.3906,0.544782,32,0.100000
1108,20464,14763217920.000000,25442.687500,217360.5000,0.522775,32,0.100000
1108,20465,6953260544.000000,19413.400391,220851.8906,0.531706,32,0.100000
1108,20466,7553284608.000000,21372.246094,185685.5312,0.530875,32,0.100000
1108,20467,10868537344.000000,24285.550781,225108.1562,0.543855,32,0.100000
1108,20468,8623936512.000000,19772.679688,237576.0625,0.551355,32,0.100000
1108,20469,9094403072.000000,22170.453125,227182.6250,0.541506,32,0.100000
1108,20470,9402337280.000000,20551.324219,181985.8594,0.521223,32,0.100000
1108,20471,4831771136.000000,17540.406250,172469.9219,0.520062,32,0.100000
1108,20472,16126189568.000000,25831.101562,228000.0312,0.534257,32,0.100000
1108,20473,5130396160.000000,18410.402344,180576.2500,0.550767,32,0.100000
1108,20474,8337068544.000000,20146.042969,205140.8281,0.526846,32,0.100000
1108,20475,7746981888.000000,19076.857422,172471.4375,0.523375,32,0.100000
1108,20476,11856850944.000000,24639.023438,172110.5000,0.520450,32,0.100000
1108,20477,8285193728.000000,21403.447266,206515.5781,0.512017,32,0.100000
1108,20478,8392727552.000000,19520.281250,188643.2344,0.529263,32,0.100000
1108,20479,9258664960.000000,20595.556641,191415.5156,0.502694,32,0.100000
1108,20480,7762829824.000000,19693.384766,209722.2188,0.533684,32,0.100000
1108,20481,6592525824.000000,20977.767578,217170.3594,0.524007,32,0.100000
1108,20482,12826619904.000000,21271.296875,166591.1875,0.484557,32,0.100000
1108,20483,10231513088.000000,21670.574219,223258.1094,0.556381,32,0.100000
1108,20484,8121360896.000000,20035.091797,173993.4219,0.529090,32,0.100000
1108,20485,14020820992.000000,22046.589844,213618.2812,0.541984,32,0.100000
1108,20486,14129445888.000000,22552.019531,213895.0781,0.532295,32,0.100000
1108,20487,7448228864.000000,19102.898438,194632.6406,0.502455,32,0.100000
1108,20488,9184023552.000000,19543.099609,178806.7656,0.513661,32,0.100000
1108,20489,9381919744.000000,18187.945312,147269.5469,0.526589,32,0.100000
1108,20490,7304929280.000000,19962.250000,211547.3125,0.532441,32,0.100000
1109,20491,7689995776.000000,21944.898438,169839.5781,0.561847,32,0.100000
1109,20492,10723055616.000000,22659.417969,186419.2188,0.533976,32,0.100000
1109,20493,11547426816.000000,23521.294922,205625.2344,0.553036,32,0.100000
1109,20494,11554995200.000000,23194.205078,187805.7656,0.549081,32,0.100000
1109,20495,13247678464.000000,22756.699219,203393.7812,0.543235,32,0.100000
1109,20496,4469320192.000000,16572.880859,140981.9844,0.483305,32,0.100000
1109,20497,8781949952.000000,22843.587891,178643.0781,0.534630,32,0.100000
1109,20498,9967155200.000000,24071.607422,191942.0156,0.546489,32,0.100000
1109,20499,6588550656.000000,20815.093750,200813.3906,0.512372,32,0.100000
1109,20500,10380339200.000000,23257.882812,219372.1406,0.485172,32,0.100000
1109,20501,10089592832.000000,22768.466797,194512.2969,0.557816,32,0.100000
1109,20502,16892514304.000000,25367.910156,225416.2344,0.538677,32,0.100000
1109,20503,5705443328.000000,18529.300781,213339.0312,0.529427,32,0.100000
1109,20504,7298669056.000000,19108.808594,223213.7812,0.518124,32,0.100000
1109,20505,7881492480.000000,21005.697266,224511.9219,0.538763,32,0.100000
1109,20506,7452227584.000000,20188.048828,201758.0781,0.553031,32,0.100000
1109,20507,8864430080.000000,21249.480469,174373.5938,0.518344,32,0.100000
1109,20508,9328430080.000000,19597.234375,180758.8281,0.512967,32,0.100000
1109,20509,11728031744.000000,22501.089844,175553.1875,0.522410,32,0.100000
1109,20510,6123076096.000000,17709.544922,181638.4844,0.493405,32,0.100000
1109,20511,9835457536.000000,24278.103516,203704.8594,0.547722,32,0.100000
1109,20512,4860445696.000000,18298.308594,175154.4219,0.557525,32,0.100000
1109,20513,8102222336.000000,23279.580078,215922.9375,0.537726,32,0.100000
1109,20514,6812265472.000000,19593.804688,200075.1875,0.559133,32,0.100000
1109,20515,8877219840.000000,22397.630859,161769.2188,0.512497,32,0.100000
1109,20516,12524583936.000000,24746.318359,206313.1875,0.571348,32,0.100000
1109,20517,6558624256.000000,20701.238281,207376.2500,0.566864,32,0.100000
1109,20518,6175376384.000000,19851.148438,165781.8281,0.516108,32,0.100000
1109,20519,10924483584.000000,24078.052734,179172.0469,0.539129,32,0.100000
1109,20520,8272911360.000000,19944.927734,209355.7656,0.543598,32,0.100000
1110,20521,17859713024.000000,24484.699219,220643.2812,0.545042,32,0.100000
1110,20522,6288850944.000000,19382.177734,199854.0781,0.520395,32,0.100000
1110,20523,10518236160.000000,21454.328125,213430.9688,0.523416,32,0.100000
1110,20524,7609733120.000000,20105.255859,189762.6562,0.523449,32,0.100000
1110,20525,6439393280.000000,20593.855469,164834.5625,0.503216,32,0.100000
1110,20526,9269972992.000000,23993.382812,186991.0781,0.489140,32,0.100000
1110,20527,7110162432.000000,21393.162109,206661.9219,0.562481,32,0.100000
1110,20528,12192493568.000000,23529.404297,196365.5312,0.530925,32,0.100000
1110,20529,7650792960.000000,19746.740234,154661.1719,0.479311,32,0.100000
1110,20530,9882702848.000000,20920.867188,219801.2344,0.523966,32,0.100000
1110,20531,6621404672.000000,20105.308594,200374.2969,0.537645,32,0.100000
1110,20532,9721657344.000000,23258.562500,159912.3750,0.503208,32,0.100000
1110,20533,7800303104.000000,20207.218750,196515.5469,0.501388,32,0.100000
1110,20534,10104165376.000000,22658.544922,153351.3281,0.493790,32,0.100000
1110,20535,8258225152.000000,20436.667969,189712.2188,0.560420,32,0.100000
1110,20536,7613915648.000000,22307.333984,133883.3906,0.564067,32,0.100000
1110,20537,8851357696.000000,22062.744141,200555.8125,0.534914,32,0.100000
1110,20538,10782026752.000000,23453.347656,186310.9375,0.510670,32,0.100000
1110,20539,9396012032.000000,21786.380859,191897.8906,0.515739,32,0.100000
1110,20540,10068380672.000000,23508.507812,203437.1719,0.541379,32,0.100000
1110,20541,10523561984.000000,23633.771484,201244.8906,0.514338,32,0.100000
1110,20542,9947843584.000000,22084.460938,214337.7344,0.499381,32,0.100000
1110,20543,5942151680.000000,17395.568359,161737.7812,0.509196,32,0.100000
1110,20544,9470220288.000000,19431.935547,193641.0312,0.519273,32,0.100000
1110,20545,7934716416.000000,19161.091797,178338.9844,0.538338,32,0.100000
1110,20546,14510134272.000000,25040.607422,225338.9219,0.516966,32,0.100000
1110,20547,6475426816.000000,20059.933594,184846.5312,0.556721,32,0.100000
1110,20548,9967321088.000000,23086.099609,197719.5000,0.544316,32,0.100000
1110,20549,5575954432.000000,17754.500000,174648.8594,0.460036,32,0.100000
1110,20550,7712061952.000000,23101.804688,199824.9844,0.504189,32,0.100000
1111,20551,10648160256.000000,23743.591797,221047.9375,0.517147,32,0.100000
1111,20552,6526513152.000000,17698.787109,171878.6094,0.515003,32,0.100000
1111,20553,8017983488.000000,19646.164062,199154.0781,0.486599,32,0.100000
1111,20554,22633728000.000000,27441.115234,209405.0469,0.559288,32,0.100000
1111,20555,6191254528.000000,19354.355469,197356.8438,0.538165,32,0.100000
1111,20556,11247454208.000000,25221.828125,213906.8281,0.512286,32,0.100000
1111,20557,8627377152.000000,21323.820312,166771.7812,0.509658,32,0.100000
1111,20558,10366876672.000000,20512.882812,173197.5938,0.497564,32,0.100000
1111,20559,7569847296.000000,20231.519531,190533.9688,0.546135,32,0.100000
1111,20560,9837709312.000000,22719.089844,196439.5938,0.535320,32,0.100000
1111,20561,10444395520.000000,21877.177734,224818.0781,0.522150,32,0.100000
1111,20562,7499728384.000000,21254.056641,192585.0312,0.529907,32,0.100000
1111,20563,13001007104.000000,21101.888672,189503.6875,0.536880,32,0.100000
1111,20564,6316956160.000000,17423.322266,153906.3594,0.559354,32,0.100000
1111,20565,17108540416.000000,23705.419922,194822.7344,0.507594,32,0.100000
1111,20566,12511051776.000000,20052.867188,202632.8594,0.518758,32,0.100000
1111,20567,10031731712.000000,19353.433594,156276.4531,0.524203,32,0.100000
1111,20568,7194628096.000000,19332.876953,177642.2344,0.517573,32,0.100000
1111,20569,19243405312.000000,26816.931641,185501.9375,0.515702,32,0.100000
1111,20570,5084550144.000000,18958.660156,150252.0312,0.525923,32,0.100000
1111,20571,7701733888.000000,23604.363281,195342.9219,0.514256,32,0.100000
1111,20572,5633444864.000000,18742.339844,146073.8125,0.516263,32,0.100000
1111,20573,9689393152.000000,21912.015625,180042.0938,0.520128,32,0.100000
1111,20574,4940170752.000000,18217.166016,188841.3750,0.522318,32,0.100000
1111,20575,7091033600.000000,21403.691406,185133.7500,0.516510,32,0.100000
1111,20576,6797477888.000000,20731.380859,235062.9531,0.528775,32,0.100000
1111,20577,7896523264.000000,21996.064453,185904.0312,0.540181,32,0.100000
1111,20578,7459500544.000000,20610.419922,223972.4531,0.516445,32,0.100000
1111,20579,10010665984.000000,21806.960938,172452.9844,0.497016,32,0.100000
1111,20580,9162231808.000000,22839.371094,236367.8906,0.543663,32,0.100000
1112,20581,9234100224.000000,20680.751953,174658.0781,0.492463,32,0.100000
1112,20582,6819716096.000000,20431.537109,185555.2812,0.484178,32,0.100000
1112,20583,10216764416.000000,22400.289062,204065.2969,0.511820,32,0.100000
1112,20584,5689992192.000000,19575.869141,172728.1094,0.524045,32,0.100000
1112,20585,7766979072.000000,22469.035156,166314.1875,0.512514,32,0.100000
1112,20586,8115196928.000000,21772.177734,208172.8906,0.557801,32,0.100000
1112,20587,6977038336.000000,21070.984375,145412.3438,0.550148,32,0.100000
1112,20588,8336128000.000000,21809.960938,169976.9688,0.532293,32,0.100000
1112,20589,12663171072.000000,27850.531250,184379.8750,0.508220,32,0.100000
1112,20590,8431227392.000000,21368.279297,208382.0469,0.512350,32,0.100000
1112,20591,5742513664.000000,18939.308594,164380.0625,0.523613,32,0.100000
1112,20592,16023861248.000000,26585.058594,215691.1719,0.516513,32,0.100000
1112,20593,4476444672.000000,17193.060547,156763.5156,0.534175,32,0.100000
1112,20594,10388773888.000000,22235.441406,188196.3125,0.546890,32,0.100000
1112,20595,5410003456.000000,18859.644531,195090.4219,0.524823,32,0.100000
1112,20596,11580252160.000000,26747.542969,172282.5938,0.554959,32,0.100000
1112,20597,7528526848.000000,22258.828125,193861.6875,0.522102,32,0.100000
1112,20598,8464562688.000000,25864.462891,193565.8281,0.531497,32,0.100000
1112,20599,8798717952.000000,23476.531250,176181.2969,0.551113,32,0.100000
1112,20600,13906828288.000000,23562.033203,212643.2344,0.538351,32,0.100000
1112,20601,9516380160.000000,22143.384766,232401.2656,0.543032,32,0.100000
1112,20602,11836695552.000000,24359.039062,174450.0781,0.536222,32,0.100000
1112,20603,6350590976.000000,21033.916016,177488.7656,0.525931,32,0.100000
1112,20604,9374588928.000000,24298.269531,195557.5781,0.523057,32,0.100000
1112,20605,7059865600.000000,21142.068359,161858.9219,0.526720,32,0.100000
1112,20606,11132411904.000000,25740.832031,239173.9844,0.533878,32,0.100000
1112,20607,5864683008.000000,20688.199219,139913.5938,0.518510,32,0.100000
1112,20608,9810530304.000000,26185.640625,191095.5000,0.509346,32,0.100000
1112,20609,5803706880.000000,20764.632812,167713.0312,0.516200,32,0.100000
1112,20610,7072018432.000000,23388.388672,189026.8281,0.507478,32,0.100000
1118,20611,4998024704.000000,20699.068359,155263.8750,0.534603,32,0.100000
1118,20612,6415386624.000000,21126.298828,169436.6875,0.534556,32,0.100000
1118,20613,8555174400.000000,25583.384766,205706.6875,0.514556,32,0.100000
1118,20614,11159198720.000000,24230.849609,238926.0469,0.540122,32,0.100000
1118,20615,7220371456.000000,21054.400391,215015.6875,0.536959,32,0.100000
1118,20616,9271904256.000000,23014.166016,219552.6875,0.545503,32,0.100000
1118,20617,11450188800.000000,25244.632812,205178.7969,0.564069,32,0.100000
1118,20618,10009703424.000000,24054.169922,201290.8125,0.529467,32,0.100000
1118,20619,7340131328.000000,22800.634766,210252.8750,0.543796,32,0.100000
1118,20620,9801427968.000000,25146.837891,207196.4688,0.511495,32,0.100000
1118,20621,11988449280.000000,24998.978516,216970.2812,0.527691,32,0.100000
1118,20622,11214640128.000000,25323.683594,185138.8750,0.482217,32,0.100000
1118,20623,7278562304.000000,22629.683594,213418.3594,0.513375,32,0.100000
1118,20624,6509519360.000000,20813.615234,187810.2188,0.466617,32,0.100000
1118,20625,4757233152.000000,19642.226562,133953.9375,0.498621,32,0.100000
1118,20626,10390276096.000000,24646.765625,227271.8125,0.531278,32,0.100000
1118,20627,10788258816.000000,24578.203125,205077.9688,0.506796,32,0.100000
1118,20628,7987463168.000000,22819.609375,201043.9688,0.493451,32,0.100000
1118,20629,9800183808.000000,23472.693359,199528.2188,0.495438,32,0.100000
1118,20630,6547497472.000000,21214.279297,169979.1719,0.523070,32,0.100000
1118,20631,7991662080.000000,23522.443359,209803.6250,0.521581,32,0.100000
1118,20632,11382640640.000000,26836.230469,179283.2031,0.555740,32,0.100000
1118,20633,22378807296.000000,26760.404297,228679.9062,0.523188,32,0.100000
1118,20634,8082251776.000000,23774.503906,191345.6250,0.546032,32,0.100000
1118,20635,6682979840.000000,20702.501953,187569.6094,0.505874,32,0.100000
1118,20636,7907856896.000000,23369.414062,165826.9219,0.513907,32,0.100000
1118,20637,5329024000.000000,20941.851562,185931.1406,0.509189,32,0.100000
1118,20638,10572643328.000000,25854.828125,175143.0469,0.533072,32,0.100000
1118,20639,5366433792.000000,20109.222656,168504.2500,0.526251,32,0.100000
1118,20640,9827623936.000000,23734.566406,198327.1875,0.525273,32,0.100000
1119,20641,10720546816.000000,24552.070312,210474.1562,0.507595,32,0.100000
1119,20642,11567043584.000000,27492.070312,228414.4375,0.554832,32,0.100000
1119,20643,14601456640.000000,26982.056641,194699.7500,0.487377,32,0.100000
1119,20644,12864723968.000000,26667.646484,219518.3125,0.490824,32,0.100000
1119,20645,10935286784.000000,25757.871094,196159.8125,0.515318,32,0.100000
1119,20646,12322550784.000000,27998.187500,214699.0156,0.509208,32,0.100000
1119,20647,8350454272.000000,26063.703125,192279.5156,0.509820,32,0.100000
1119,20648,10185399296.000000,27455.214844,173564.9688,0.511486,32,0.100000
1119,20649,11694607360.000000,27045.537109,210681.8750,0.540345,32,0.100000
1119,20650,14536392704.000000,27974.275391,176198.0781,0.514540,32,0.100000
1119,20651,13730543616.000000,26213.312500,229566.5938,0.525585,32,0.100000
1119,20652,7742867968.000000,24834.839844,211160.4062,0.556990,32,0.100000
1119,20653,14728001536.000000,29273.990234,234587.0156,0.518659,32,0.100000
1119,20654,15120483328.000000,28716.609375,185694.1094,0.504381,32,0.100000
1119,20655,9892150272.000000,26038.607422,228888.8594,0.536440,32,0.100000
1119,20656,11586451456.000000,27351.037109,222416.7500,0.526615,32,0.100000
1119,20657,17373298688.000000,31425.548828,219710.0312,0.497057,32,0.100000
1119,20658,14902359040.000000,29736.607422,216482.5312,0.497167,32,0.100000
1119,20659,10199852032.000000,28226.388672,217501.6406,0.549774,32,0.100000
1119,20660,15280676864.000000,30787.951172,224311.9844,0.539372,32,0.100000
1119,20661,12309543936.000000,28589.787109,203027.3594,0.557996,32,0.100000
1119,20662,14814871552.000000,28977.771484,221334.4219,0.560235,32,0.100000
1119,20663,6735663104.000000,25089.609375,170924.9219,0.525847,32,0.100000
1119,20664,13990981632.000000,35088.812500,263042.0312,0.535643,32,0.100000
1119,20665,8716953600.000000,26411.796875,163772.2812,0.527947,32,0.100000
1119,20666,16351341568.000000,35162.187500,228559.8594,0.508105,32,0.100000
1119,20667,9236220928.000000,27997.052734,179915.2812,0.541329,32,0.100000
1119,20668,15045349376.000000,30582.027344,212584.5469,0.514219,32,0.100000
1119,20669,19204182016.000000,30947.527344,238675.3906,0.530019,32,0.100000
1119,20670,13148283904.000000,27703.908203,210018.2031,0.527044,32,0.100000
1120,20671,15852426240.000000,29071.812500,227359.5938,0.504639,32,0.100000
1120,20672,12136222720.000000,27139.099609,213416.2344,0.501306,32,0.100000
1120,20673,15306967040.000000,31283.412109,233148.8281,0.547759,32,0.100000
1120,20674,8105505792.000000,25139.005859,205932.5156,0.525039,32,0.100000
1120,20675,11372152832.000000,28749.673828,227648.6719,0.524989,32,0.100000
1120,20676,12694504448.000000,25204.917969,198596.1406,0.526145,32,0.100000
1120,20677,7290507264.000000,24035.080078,194162.2812,0.522342,32,0.100000
1120,20678,10101716992.000000,27923.632812,266811.6250,0.540217,32,0.100000
1120,20679,9543036928.000000,24785.410156,194119.9375,0.523119,32,0.100000
1120,20680,12403567616.000000,26714.335938,192227.1094,0.517567,32,0.100000
1120,20681,10425671680.000000,27190.765625,168966.9375,0.520516,32,0.100000
1120,20682,17691408384.000000,33052.585938,194231.7188,0.492166,32,0.100000
1120,20683,13294558208.000000,27555.373047,192526.9844,0.495928,32,0.100000
1120,20684,14035160064.000000,28370.207031,275634.5312,0.483773,32,0.100000
1120,20685,61966110720.000000,37645.746094,268182.1875,0.507894,32,0.100000
1120,20686,7135288320.000000,23201.408203,184574.4062,0.531851,32,0.100000
1120,20687,13712836608.000000,29554.900391,206163.8125,0.534041,32,0.100000
1120,20688,13829736448.000000,27710.574219,183454.0781,0.505045,32,0.100000
1120,20689,8611111936.000000,26093.060547,189200.7031,0.518337,32,0.100000
1120,20690,11352076288.000000,28070.912109,214332.2500,0.590448,32,0.100000
1120,20691,11625312256.000000,28630.632812,203628.8594,0.531933,32,0.100000
1120,20692,40887664640.000000,35082.128906,217569.1875,0.534956,32,0.100000
1120,20693,15942169600.000000,31438.957031,203208.7500,0.551580,32,0.100000
1120,20694,10846704640.000000,27870.947266,230178.8750,0.514295,32,0.100000
1120,20695,12478990336.000000,28864.595703,178273.4219,0.503377,32,0.100000
1120,20696,6568952320.000000,23591.275391,191694.8906,0.541982,32,0.100000
1120,20697,14663357440.000000,31681.154297,224448.7656,0.544609,32,0.100000
1120,20698,37751463936.000000,32073.867188,232558.8438,0.533387,32,0.100000
1120,20699,12416811008.000000,26592.564453,181023.2188,0.538069,32,0.100000
1120,20700,8859685888.000000,26802.353516,215392.4688,0.517039,32,0.100000
1121,20701,17606602752.000000,33636.941406,190594.9844,0.535682,32,0.100000
1121,20702,11370576896.000000,26773.603516,204035.9531,0.557711,32,0.100000
1121,20703,8452393472.000000,25100.617188,196993.6562,0.537109,32,0.100000
1121,20704,10029190144.000000,25808.832031,201823.5312,0.518649,32,0.100000
1121,20705,8565789696.000000,24615.457031,186307.5156,0.499799,32,0.100000
1121,20706,8925140992.000000,27107.968750,165100.5938,0.529499,32,0.100000
1121,20707,10480760832.000000,25282.916016,175762.6562,0.552571,32,0.100000
1121,20708,9095535616.000000,24519.511719,167546.5625,0.519689,32,0.100000
1121,20709,12039069696.000000,25167.804688,249438.8438,0.531823,32,0.100000
1121,20710,8907812864.000000,23239.634766,201825.6250,0.520140,32,0.100000
1121,20711,12475042816.000000,27886.218750,253769.6250,0.523371,32,0.100000
1121,20712,20190863360.000000,29571.896484,261169.2812,0.550794,32,0.100000
1121,20713,15134855168.000000,28071.396484,179974.1562,0.535858,32,0.100000
1121,20714,5796246528.000000,21558.496094,206151.8125,0.553943,32,0.100000
1121,20715,11949777920.000000,27392.615234,147562.8906,0.530345,32,0.100000
1121,20716,10341114880.000000,23523.216797,195957.0312,0.525932,32,0.100000
1121,20717,9500028928.000000,24107.048828,208371.2969,0.533344,32,0.100000
1121,20718,8982182912.000000,24390.937500,205631.9062,0.519572,32,0.100000
1121,20719,13626117120.000000,27711.593750,200236.2344,0.544712,32,0.100000
1121,20720,11006802944.000000,23538.863281,184610.8750,0.513767,32,0.100000
1121,20721,15795086336.000000,28182.185547,193840.1875,0.533208,32,0.100000
1121,20722,10065701888.000000,24611.898438,184808.0156,0.542377,32,0.100000
1121,20723,14322807808.000000,27620.546875,244422.7031,0.543956,32,0.100000
1121,20724,9290431488.000000,25893.396484,175915.2812,0.534057,32,0.100000
1121,20725,10814508032.000000,25244.820312,199556.0625,0.527991,32,0.100000
1121,20726,10327354368.000000,26394.279297,195169.8125,0.513810,32,0.100000
1121,20727,13039120384.000000,27794.919922,200996.0000,0.571244,32,0.100000
1121,20728,9572952064.000000,25786.486328,186047.1562,0.552678,32,0.100000
1121,20729,10189621248.000000,25288.857422,184631.1094,0.547052,32,0.100000
1121,20730,12677933056.000000,24623.597656,204171.5156,0.543210,32,0.100000
1122,20731,19678683136.000000,28632.591797,187953.6562,0.524551,32,0.100000
1122,20732,10067231744.000000,25305.583984,176170.0156,0.524408,32,0.100000
1122,20733,12853737472.000000,27083.189453,201122.7188,0.538641,32,0.100000
1122,20734,9679412224.000000,27081.626953,208287.1719,0.515731,32,0.100000
1122,20735,18397427712.000000,31728.404297,220911.8906,0.538762,32,0.100000
1122,20736,9031123968.000000,22450.564453,215839.2031,0.535176,32,0.100000
1122,20737,12530840576.000000,25644.888672,205469.6562,0.537454,32,0.100000
1122,20738,13142810624.000000,26664.224609,205259.7188,0.529696,32,0.100000
1122,20739,14701296640.000000,29495.695312,270931.8125,0.554493,32,0.100000
1122,20740,9858953216.000000,24434.312500,188936.7500,0.544851,32,0.100000
1122,20741,11090345984.000000,27343.720703,209534.9531,0.489821,32,0.100000
1122,20742,9993482240.000000,25732.908203,214476.1719,0.524384,32,0.100000
1122,20743,10578947072.000000,26501.408203,244373.8750,0.474545,32,0.100000
1122,20744,10434035712.000000,24468.539062,206607.8438,0.534131,32,0.100000
1122,20745,10747026432.000000,23777.050781,207285.6406,0.492180,32,0.100000
1122,20746,9279400960.000000,24104.154297,195752.8281,0.517933,32,0.100000
1122,20747,7735343616.000000,23120.343750,191265.8594,0.555816,32,0.100000
1122,20748,17776308224.000000,30410.052734,234987.8438,0.545720,32,0.100000
1122,20749,7564469248.000000,22199.320312,211355.9219,0.539058,32,0.100000
1122,20750,12259910656.000000,26570.376953,202847.1406,0.535560,32,0.100000
1122,20751,11338782720.000000,24562.462891,198660.2188,0.541896,32,0.100000
1122,20752,22027591680.000000,29322.021484,233022.8750,0.559499,32,0.100000
1122,20753,9391281152.000000,24809.972656,205211.2031,0.573469,32,0.100000
1122,20754,16267732992.000000,26559.742188,205209.0156,0.530616,32,0.100000
1122,20755,16292086784.000000,29233.464844,251952.1406,0.530012,32,0.100000
1122,20756,9720687616.000000,23500.757812,185147.1406,0.519797,32,0.100000
