# Reward Formula: R_total = R_global / reward_scale
# R_global = w1*CompletedNorm - w2*AvgWaitNorm - w3*WIPNorm + w4*ThroughputDelta + w5*LoadBalance
# Coefficients: w1=1.0, w2=0.0, w3=0.0, w4=0.0, w5=0.0
# reward_scale=2.0
# LoadBalance: lambda_m=0.8, lambda_o=0.2
# CompletedNorm: fraction of jobs completed [0,1]
# AvgWaitNorm: normalized average wait time [0,1]
# WIPNorm: work-in-progress ratio [0,1]
# ThroughputDelta: change in completed jobs (normalized) - immediate feedback!
# LoadBalance: entropy-based load distribution [0,1] - higher is better
#
step,sim_time,CompletedNorm,AvgWaitNorm,WIPNorm,ThroughputDelta,LoadBalance,R_global,R_total
118859,84.00,0.761905,0.112946,0.238095,0.000000,0.974607,0.761905,0.380952
118860,85.00,0.761905,0.113583,0.238095,0.000000,0.967193,0.761905,0.380952
118861,86.00,0.744186,0.112702,0.232558,0.000000,0.954765,0.744186,0.372093
118862,87.00,0.727273,0.110375,0.227273,0.000000,0.943991,0.727273,0.363636
118863,88.00,0.711111,0.108833,0.222222,0.000000,0.952638,0.711111,0.355556
118864,89.00,0.733333,0.108833,0.222222,0.022222,0.965636,0.733333,0.366667
118865,90.00,0.733333,0.111575,0.222222,0.000000,0.958044,0.733333,0.366667
118866,91.00,0.755556,0.116876,0.222222,0.022222,0.947527,0.755556,0.377778
118867,92.00,0.755556,0.121840,0.222222,0.000000,0.948526,0.755556,0.377778
118868,93.00,0.755556,0.122451,0.222222,0.000000,0.943764,0.755556,0.377778
118869,94.00,0.755556,0.124163,0.222222,0.000000,0.936993,0.755556,0.377778
118870,95.00,0.777778,0.126077,0.222222,0.022222,0.939227,0.777778,0.388889
118871,96.00,0.777778,0.147633,0.222222,0.000000,0.955520,0.777778,0.388889
118872,97.00,0.777778,0.148527,0.222222,0.000000,0.959878,0.777778,0.388889
118873,98.00,0.760870,0.147938,0.217391,0.000000,0.958309,0.760870,0.380435
118874,99.00,0.744681,0.146479,0.212766,0.000000,0.955384,0.744681,0.372340
118875,100.00,0.729167,0.144105,0.208333,0.000000,0.961671,0.729167,0.364583
118876,1.00,0.000000,0.000000,0.500000,0.000000,0.961671,0.000000,0.000000
118877,2.00,0.000000,0.004000,0.500000,0.000000,0.977025,0.000000,0.000000
118878,3.00,0.000000,0.005375,0.600000,0.000000,0.975600,0.000000,0.000000
118879,4.00,0.100000,0.009036,0.600000,0.100000,0.975600,0.100000,0.050000
118880,5.00,0.100000,0.011000,0.600000,0.000000,0.973283,0.100000,0.050000
118881,6.00,0.100000,0.012429,0.600000,0.000000,0.974708,0.100000,0.050000
118882,7.00,0.100000,0.018489,0.700000,0.000000,0.981064,0.100000,0.050000
118883,8.00,0.100000,0.016688,0.800000,0.000000,0.984413,0.100000,0.050000
118884,9.00,0.100000,0.022693,0.800000,0.000000,0.984413,0.100000,0.050000
118885,10.00,0.100000,0.023324,0.900000,0.000000,0.985604,0.100000,0.050000
118886,11.00,0.100000,0.025533,0.900000,0.000000,0.982597,0.100000,0.050000
118887,12.00,0.100000,0.028933,0.900000,0.000000,0.985457,0.100000,0.050000
118888,13.00,0.100000,0.032933,0.900000,0.000000,0.979248,0.100000,0.050000
118889,14.00,0.100000,0.038892,0.900000,0.000000,0.970030,0.100000,0.050000
118890,15.00,0.200000,0.041167,0.800000,0.100000,0.983382,0.200000,0.100000
118891,16.00,0.272727,0.044765,0.727273,0.090909,0.981255,0.272727,0.136364
118892,17.00,0.250000,0.041389,0.750000,0.000000,0.987103,0.250000,0.125000
118893,18.00,0.333333,0.042222,0.666667,0.083333,0.987103,0.333333,0.166667
118894,19.00,0.307692,0.040840,0.692308,0.000000,0.980747,0.307692,0.153846
118895,20.00,0.285714,0.040737,0.714286,0.000000,0.972168,0.285714,0.142857
118896,21.00,0.357143,0.042344,0.642857,0.071429,0.972168,0.357143,0.178571
118897,22.00,0.357143,0.043773,0.642857,0.000000,0.972168,0.357143,0.178571
118898,23.00,0.333333,0.044429,0.666667,0.000000,0.971172,0.333333,0.166667
118899,24.00,0.400000,0.050484,0.600000,0.066667,0.969695,0.400000,0.200000
118900,25.00,0.466667,0.051150,0.533333,0.066667,0.969695,0.466667,0.233333
118901,26.00,0.437500,0.051078,0.562500,0.000000,0.969695,0.437500,0.218750
118902,27.00,0.437500,0.072269,0.562500,0.000000,0.982282,0.437500,0.218750
118903,28.00,0.411765,0.068018,0.588235,0.000000,0.978638,0.411765,0.205882
118904,29.00,0.388889,0.067965,0.555556,0.000000,0.975664,0.388889,0.194444
118905,30.00,0.388889,0.069076,0.555556,0.000000,0.970890,0.388889,0.194444
118906,31.00,0.444444,0.072879,0.555556,0.055556,0.968390,0.444444,0.222222
118907,32.00,0.444444,0.073934,0.555556,0.000000,0.944642,0.444444,0.222222
118908,33.00,0.473684,0.074109,0.526316,0.052632,0.932431,0.473684,0.236842
118909,34.00,0.473684,0.077832,0.526316,0.000000,0.924054,0.473684,0.236842
118910,35.00,0.500000,0.077240,0.500000,0.050000,0.924054,0.500000,0.250000
118911,36.00,0.523810,0.074038,0.476190,0.047619,0.924054,0.523810,0.261905
118912,37.00,0.523810,0.076152,0.476190,0.000000,0.926592,0.523810,0.261905
118913,38.00,0.478261,0.074596,0.434783,0.000000,0.937658,0.478261,0.239130
118914,39.00,0.478261,0.076789,0.434783,0.000000,0.938463,0.478261,0.239130
118915,40.00,0.478261,0.078050,0.434783,0.000000,0.934181,0.478261,0.239130
118916,41.00,0.458333,0.077847,0.416667,0.000000,0.952459,0.458333,0.229167
118917,42.00,0.458333,0.081295,0.416667,0.000000,0.966070,0.458333,0.229167
118918,43.00,0.520000,0.078043,0.400000,0.080000,0.966070,0.520000,0.260000
118919,44.00,0.520000,0.083125,0.400000,0.000000,0.968089,0.520000,0.260000
118920,45.00,0.520000,0.086757,0.400000,0.000000,0.964966,0.520000,0.260000
118921,46.00,0.520000,0.088927,0.400000,0.000000,0.964182,0.520000,0.260000
118922,47.00,0.538462,0.085507,0.384615,0.038462,0.964182,0.538462,0.269231
118923,48.00,0.576923,0.089947,0.384615,0.038462,0.968677,0.576923,0.288462
118924,49.00,0.615385,0.092630,0.384615,0.038462,0.967202,0.615385,0.307692
118925,50.00,0.615385,0.093236,0.384615,0.000000,0.949503,0.615385,0.307692
118926,51.00,0.615385,0.097265,0.384615,0.000000,0.947740,0.615385,0.307692
118927,52.00,0.615385,0.097649,0.384615,0.000000,0.944650,0.615385,0.307692
118928,53.00,0.653846,0.102752,0.346154,0.038462,0.954163,0.653846,0.326923
118929,54.00,0.653846,0.104069,0.346154,0.000000,0.956087,0.653846,0.326923
118930,55.00,0.692308,0.105675,0.307692,0.038462,0.947658,0.692308,0.346154
118931,56.00,0.730769,0.106021,0.269231,0.038462,0.925405,0.730769,0.365385
118932,57.00,0.730769,0.110327,0.269231,0.000000,0.930656,0.730769,0.365385
118933,58.00,0.703704,0.106694,0.296296,0.000000,0.942728,0.703704,0.351852
118934,59.00,0.689655,0.099556,0.310345,0.034483,0.954247,0.689655,0.344828
118935,60.00,0.689655,0.100442,0.310345,0.000000,0.950444,0.689655,0.344828
118936,61.00,0.689655,0.101217,0.310345,0.000000,0.946865,0.689655,0.344828
118937,62.00,0.666667,0.098435,0.333333,0.000000,0.945101,0.666667,0.333333
118938,63.00,0.666667,0.100313,0.333333,0.000000,0.954856,0.666667,0.333333
118939,64.00,0.645161,0.098143,0.322581,0.000000,0.965790,0.645161,0.322581
118940,65.00,0.656250,0.095801,0.312500,0.031250,0.959282,0.656250,0.328125
118941,66.00,0.666667,0.093449,0.303030,0.030303,0.948710,0.666667,0.333333
118942,67.00,0.647059,0.092942,0.294118,0.000000,0.945702,0.647059,0.323529
118943,68.00,0.676471,0.095075,0.294118,0.029412,0.943076,0.676471,0.338235
118944,69.00,0.666667,0.091460,0.277778,0.027778,0.955218,0.666667,0.333333
118945,70.00,0.657895,0.087483,0.263158,0.026316,0.951440,0.657895,0.328947
118946,71.00,0.641026,0.086096,0.256410,0.000000,0.961295,0.641026,0.320513
118947,72.00,0.641026,0.086917,0.256410,0.000000,0.961295,0.641026,0.320513
118948,73.00,0.650000,0.085539,0.250000,0.025000,0.970071,0.650000,0.325000
118949,74.00,0.650000,0.087610,0.250000,0.000000,0.971484,0.650000,0.325000
118950,75.00,0.650000,0.088155,0.250000,0.000000,0.978130,0.650000,0.325000
118951,76.00,0.675000,0.089612,0.250000,0.025000,0.978130,0.675000,0.337500
118952,77.00,0.658537,0.089619,0.243902,0.000000,0.975725,0.658537,0.329268
118953,78.00,0.658537,0.090595,0.243902,0.000000,0.975725,0.658537,0.329268
118954,79.00,0.658537,0.091168,0.243902,0.000000,0.975725,0.658537,0.329268
118955,80.00,0.642857,0.090123,0.238095,0.000000,0.958026,0.642857,0.321429
118956,81.00,0.642857,0.090837,0.238095,0.000000,0.963107,0.642857,0.321429
118957,82.00,0.642857,0.092081,0.238095,0.000000,0.969538,0.642857,0.321429
118958,83.00,0.666667,0.092968,0.238095,0.023810,0.974407,0.666667,0.333333
118959,84.00,0.666667,0.093635,0.238095,0.000000,0.943950,0.666667,0.333333
118960,85.00,0.690476,0.101945,0.238095,0.023810,0.968961,0.690476,0.345238
118961,86.00,0.697674,0.103206,0.232558,0.023256,0.963648,0.697674,0.348837
118962,87.00,0.681818,0.101145,0.227273,0.000000,0.971222,0.681818,0.340909
118963,88.00,0.666667,0.100325,0.222222,0.000000,0.971108,0.666667,0.333333
118964,89.00,0.666667,0.106113,0.222222,0.000000,0.958621,0.666667,0.333333
118965,90.00,0.688889,0.109983,0.222222,0.022222,0.958621,0.688889,0.344444
118966,91.00,0.688889,0.130670,0.222222,0.000000,0.965059,0.688889,0.344444
118967,92.00,0.711111,0.131081,0.222222,0.022222,0.968374,0.711111,0.355556
118968,93.00,0.711111,0.134187,0.222222,0.000000,0.956841,0.711111,0.355556
118969,94.00,0.755556,0.136020,0.222222,0.044444,0.950900,0.755556,0.377778
118970,95.00,0.755556,0.139390,0.222222,0.000000,0.950900,0.755556,0.377778
118971,96.00,0.755556,0.140256,0.222222,0.000000,0.950900,0.755556,0.377778
118972,97.00,0.755556,0.143452,0.222222,0.000000,0.963642,0.755556,0.377778
118973,98.00,0.739130,0.140807,0.217391,0.000000,0.970160,0.739130,0.369565
118974,99.00,0.723404,0.138237,0.212766,0.000000,0.970160,0.723404,0.361702
118975,100.00,0.708333,0.135970,0.208333,0.000000,0.971225,0.708333,0.354167
118976,1.00,0.000000,0.000000,0.500000,0.000000,0.971225,0.000000,0.000000
118977,3.00,0.000000,0.003708,0.600000,0.000000,0.966483,0.000000,0.000000
118978,4.00,0.100000,0.003613,0.600000,0.100000,0.966483,0.100000,0.050000
118979,5.00,0.100000,0.004149,0.600000,0.000000,0.965262,0.100000,0.050000
118980,6.00,0.100000,0.005577,0.600000,0.000000,0.965262,0.100000,0.050000
118981,7.00,0.100000,0.010213,0.700000,0.000000,0.966038,0.100000,0.050000
118982,8.00,0.200000,0.009332,0.700000,0.100000,0.966038,0.200000,0.100000
118983,9.00,0.200000,0.009804,0.700000,0.000000,0.963667,0.200000,0.100000
118984,10.00,0.200000,0.012249,0.800000,0.000000,0.972776,0.200000,0.100000
118985,11.00,0.300000,0.015208,0.700000,0.100000,0.964063,0.300000,0.150000
118986,12.00,0.400000,0.017892,0.600000,0.100000,0.951999,0.400000,0.200000
118987,13.00,0.400000,0.017892,0.600000,0.000000,0.951999,0.400000,0.200000
118988,14.00,0.400000,0.019317,0.600000,0.000000,0.950264,0.400000,0.200000
118989,15.00,0.400000,0.024592,0.600000,0.000000,0.950084,0.400000,0.200000
118990,16.00,0.363636,0.023060,0.636364,0.000000,0.948671,0.363636,0.181818
118991,17.00,0.333333,0.021874,0.666667,0.000000,0.957471,0.333333,0.166667
118992,18.00,0.500000,0.022707,0.500000,0.166667,0.957471,0.500000,0.250000
118993,19.00,0.461538,0.022326,0.538462,0.000000,0.957471,0.461538,0.230769
118994,20.00,0.428571,0.023545,0.571429,0.000000,0.945849,0.428571,0.214286
118995,21.00,0.428571,0.023774,0.571429,0.000000,0.950525,0.428571,0.214286
118996,22.00,0.428571,0.026256,0.571429,0.000000,0.950525,0.428571,0.214286
118997,23.00,0.466667,0.024989,0.533333,0.066667,0.944944,0.466667,0.233333
118998,24.00,0.466667,0.026607,0.533333,0.000000,0.946318,0.466667,0.233333
118999,25.00,0.466667,0.030502,0.533333,0.000000,0.957968,0.466667,0.233333
119000,26.00,0.562500,0.030486,0.437500,0.125000,0.965411,0.562500,0.281250
119001,27.00,0.562500,0.031576,0.437500,0.000000,0.957880,0.562500,0.281250
119002,28.00,0.529412,0.031063,0.470588,0.000000,0.954715,0.529412,0.264706
119003,29.00,0.500000,0.029515,0.500000,0.000000,0.957405,0.500000,0.250000
119004,30.00,0.611111,0.030903,0.388889,0.111111,0.959544,0.611111,0.305556
119005,31.00,0.611111,0.031014,0.388889,0.000000,0.966224,0.611111,0.305556
119006,32.00,0.611111,0.032556,0.388889,0.000000,0.964630,0.611111,0.305556
119007,33.00,0.578947,0.033423,0.421053,0.000000,0.949400,0.578947,0.289474
119008,34.00,0.578947,0.033423,0.421053,0.000000,0.949400,0.578947,0.289474
119009,35.00,0.650000,0.037540,0.350000,0.100000,0.949400,0.650000,0.325000
119010,36.00,0.666667,0.037580,0.333333,0.047619,0.947177,0.666667,0.333333
119011,37.00,0.666667,0.037623,0.333333,0.000000,0.953736,0.666667,0.333333
119012,38.00,0.608696,0.035862,0.391304,0.000000,0.957246,0.608696,0.304348
119013,39.00,0.608696,0.035971,0.391304,0.000000,0.955651,0.608696,0.304348
119014,40.00,0.652174,0.037210,0.347826,0.043478,0.949450,0.652174,0.326087
119015,41.00,0.666667,0.037200,0.333333,0.041667,0.957076,0.666667,0.333333
119016,42.00,0.666667,0.037200,0.333333,0.000000,0.957076,0.666667,0.333333
119017,43.00,0.680000,0.036822,0.320000,0.040000,0.957076,0.680000,0.340000
119018,44.00,0.680000,0.040373,0.320000,0.000000,0.961770,0.680000,0.340000
119019,45.00,0.720000,0.041503,0.280000,0.040000,0.968278,0.720000,0.360000
119020,46.00,0.720000,0.042370,0.280000,0.000000,0.976817,0.720000,0.360000
119021,47.00,0.692308,0.040740,0.307692,0.000000,0.976817,0.692308,0.346154
119022,48.00,0.692308,0.041844,0.307692,0.000000,0.983663,0.692308,0.346154
119023,49.00,0.730769,0.042671,0.269231,0.038462,0.977502,0.730769,0.365385
119024,50.00,0.730769,0.044373,0.269231,0.000000,0.978268,0.730769,0.365385
119025,51.00,0.769231,0.045911,0.230769,0.038462,0.978268,0.769231,0.384615
119026,52.00,0.769231,0.047046,0.230769,0.000000,0.980370,0.769231,0.384615
119027,53.00,0.769231,0.047113,0.230769,0.000000,0.980510,0.769231,0.384615
119028,54.00,0.769231,0.047567,0.230769,0.000000,0.984186,0.769231,0.384615
119029,55.00,0.807692,0.047663,0.192308,0.038462,0.987952,0.807692,0.403846
119030,56.00,0.807692,0.047663,0.192308,0.000000,0.987952,0.807692,0.403846
119031,57.00,0.807692,0.047827,0.192308,0.000000,0.984944,0.807692,0.403846
119032,58.00,0.814815,0.046648,0.185185,0.037037,0.984944,0.814815,0.407407
119033,59.00,0.793103,0.043651,0.206897,0.034483,0.979861,0.793103,0.396552
119034,60.00,0.793103,0.044020,0.206897,0.000000,0.979861,0.793103,0.396552
119035,61.00,0.793103,0.044020,0.206897,0.000000,0.979861,0.793103,0.396552
119036,62.00,0.766667,0.042853,0.233333,0.000000,0.971933,0.766667,0.383333
119037,63.00,0.766667,0.043461,0.233333,0.000000,0.971933,0.766667,0.383333
119038,64.00,0.741935,0.043672,0.258065,0.000000,0.969262,0.741935,0.370968
119039,65.00,0.750000,0.043459,0.250000,0.031250,0.977910,0.750000,0.375000
119040,66.00,0.727273,0.042142,0.272727,0.000000,0.977910,0.727273,0.363636
119041,67.00,0.764706,0.041513,0.235294,0.058824,0.983036,0.764706,0.382353
119042,68.00,0.764706,0.042940,0.235294,0.000000,0.977722,0.764706,0.382353
119043,69.00,0.722222,0.041181,0.277778,0.000000,0.988884,0.722222,0.361111
119044,70.00,0.684211,0.039030,0.263158,0.000000,0.984630,0.684211,0.342105
119045,71.00,0.666667,0.038805,0.256410,0.000000,0.984630,0.666667,0.333333
119046,72.00,0.666667,0.039382,0.256410,0.000000,0.973763,0.666667,0.333333
119047,73.00,0.650000,0.041460,0.250000,0.000000,0.973763,0.650000,0.325000
119048,74.00,0.650000,0.042160,0.250000,0.000000,0.976903,0.650000,0.325000
119049,75.00,0.675000,0.042410,0.250000,0.025000,0.976903,0.675000,0.337500
119050,76.00,0.725000,0.043103,0.250000,0.050000,0.965350,0.725000,0.362500
119051,77.00,0.731707,0.045823,0.243902,0.024390,0.967656,0.731707,0.365854
119052,78.00,0.731707,0.049188,0.243902,0.000000,0.969759,0.731707,0.365854
119053,79.00,0.756098,0.049188,0.243902,0.024390,0.967235,0.756098,0.378049
119054,80.00,0.738095,0.049463,0.238095,0.000000,0.942132,0.738095,0.369048
119055,81.00,0.761905,0.049939,0.238095,0.023810,0.944036,0.761905,0.380952
119056,82.00,0.761905,0.050324,0.238095,0.000000,0.958198,0.761905,0.380952
119057,83.00,0.761905,0.051490,0.238095,0.000000,0.953537,0.761905,0.380952
119058,84.00,0.761905,0.055163,0.238095,0.000000,0.943678,0.761905,0.380952
119059,85.00,0.761905,0.056091,0.238095,0.000000,0.953992,0.761905,0.380952
119060,86.00,0.744186,0.055527,0.232558,0.000000,0.941280,0.744186,0.372093
119061,87.00,0.727273,0.054498,0.227273,0.000000,0.935788,0.727273,0.363636
119062,88.00,0.711111,0.053698,0.222222,0.000000,0.921421,0.711111,0.355556
119063,89.00,0.711111,0.054114,0.222222,0.000000,0.930270,0.711111,0.355556
119064,90.00,0.711111,0.054781,0.222222,0.000000,0.930270,0.711111,0.355556
119065,91.00,0.711111,0.059483,0.222222,0.000000,0.903165,0.711111,0.355556
119066,92.00,0.733333,0.062661,0.222222,0.022222,0.910427,0.733333,0.366667
119067,93.00,0.733333,0.064797,0.222222,0.000000,0.912581,0.733333,0.366667
119068,94.00,0.733333,0.065442,0.222222,0.000000,0.922601,0.733333,0.366667
119069,95.00,0.733333,0.066275,0.222222,0.000000,0.930187,0.733333,0.366667
119070,96.00,0.733333,0.066942,0.222222,0.000000,0.930187,0.733333,0.366667
119071,97.00,0.733333,0.068736,0.222222,0.000000,0.927516,0.733333,0.366667
119072,98.00,0.717391,0.068443,0.217391,0.000000,0.933934,0.717391,0.358696
119073,99.00,0.744681,0.073403,0.212766,0.042553,0.932064,0.744681,0.372340
119074,100.00,0.729167,0.072358,0.208333,0.000000,0.943175,0.729167,0.364583
119075,1.00,0.000000,0.000000,0.500000,0.000000,0.943175,0.000000,0.000000
119076,2.00,0.000000,0.002000,0.500000,0.000000,0.960103,0.000000,0.000000
119077,3.00,0.000000,0.008292,0.600000,0.000000,0.963072,0.000000,0.000000
119078,4.00,0.000000,0.007542,0.700000,0.000000,0.963072,0.000000,0.000000
119079,5.00,0.100000,0.007542,0.600000,0.100000,0.963072,0.100000,0.050000
119080,6.00,0.100000,0.008970,0.600000,0.000000,0.963072,0.100000,0.050000
119081,7.00,0.100000,0.012651,0.700000,0.000000,0.957774,0.100000,0.050000
119082,8.00,0.100000,0.011499,0.800000,0.000000,0.957774,0.100000,0.050000
119083,9.00,0.100000,0.013425,0.800000,0.000000,0.958813,0.100000,0.050000
119084,10.00,0.300000,0.014083,0.700000,0.200000,0.958813,0.300000,0.150000
119085,11.00,0.300000,0.014292,0.700000,0.000000,0.947861,0.300000,0.150000
119086,12.00,0.300000,0.015292,0.700000,0.000000,0.947861,0.300000,0.150000
119087,13.00,0.300000,0.015867,0.700000,0.000000,0.950567,0.300000,0.150000
119088,14.00,0.300000,0.016867,0.700000,0.000000,0.950567,0.300000,0.150000
119089,15.00,0.300000,0.017292,0.700000,0.000000,0.947314,0.300000,0.150000
119090,16.00,0.363636,0.016629,0.636364,0.090909,0.947314,0.363636,0.181818
119091,17.00,0.333333,0.016019,0.666667,0.000000,0.952645,0.333333,0.166667
119092,18.00,0.333333,0.016940,0.666667,0.000000,0.951169,0.333333,0.166667
119093,19.00,0.384615,0.015637,0.615385,0.076923,0.951721,0.384615,0.192308
119094,20.00,0.357143,0.022652,0.642857,0.000000,0.957288,0.357143,0.178571
119095,21.00,0.357143,0.024599,0.642857,0.000000,0.966097,0.357143,0.178571
119096,22.00,0.357143,0.025081,0.642857,0.000000,0.953866,0.357143,0.178571
119097,23.00,0.333333,0.027304,0.666667,0.000000,0.969053,0.333333,0.166667
119098,24.00,0.400000,0.029487,0.600000,0.066667,0.962459,0.400000,0.200000
119099,25.00,0.400000,0.030820,0.600000,0.000000,0.962459,0.400000,0.200000
119100,26.00,0.375000,0.030882,0.625000,0.000000,0.971913,0.375000,0.187500
119101,27.00,0.375000,0.033241,0.625000,0.000000,0.974219,0.375000,0.187500
119102,28.00,0.352941,0.035725,0.588235,0.000000,0.974219,0.352941,0.176471
119103,29.00,0.333333,0.035198,0.555556,0.000000,0.973791,0.333333,0.166667
119104,30.00,0.333333,0.035198,0.555556,0.000000,0.963519,0.333333,0.166667
119105,31.00,0.444444,0.035670,0.555556,0.111111,0.965665,0.444444,0.222222
119106,32.00,0.500000,0.040894,0.500000,0.055556,0.958485,0.500000,0.250000
119107,33.00,0.473684,0.038742,0.526316,0.000000,0.956396,0.473684,0.236842
119108,34.00,0.578947,0.039150,0.421053,0.105263,0.936680,0.578947,0.289474
119109,35.00,0.550000,0.043405,0.450000,0.000000,0.917479,0.550000,0.275000
119110,36.00,0.571429,0.046326,0.428571,0.047619,0.908663,0.571429,0.285714
119111,37.00,0.571429,0.047147,0.428571,0.000000,0.897113,0.571429,0.285714
119112,38.00,0.565217,0.045346,0.434783,0.043478,0.908053,0.565217,0.282609
119113,39.00,0.565217,0.045752,0.434783,0.000000,0.908767,0.565217,0.282609
119114,40.00,0.565217,0.046219,0.434783,0.000000,0.922126,0.565217,0.282609
119115,41.00,0.625000,0.061064,0.375000,0.083333,0.916225,0.625000,0.312500
119116,42.00,0.625000,0.061941,0.375000,0.000000,0.930962,0.625000,0.312500
119117,43.00,0.600000,0.059864,0.400000,0.000000,0.930962,0.600000,0.300000
119118,44.00,0.600000,0.060330,0.400000,0.000000,0.925870,0.600000,0.300000
119119,45.00,0.600000,0.064110,0.400000,0.000000,0.921535,0.600000,0.300000
119120,46.00,0.600000,0.064178,0.400000,0.000000,0.914090,0.600000,0.300000
119121,47.00,0.576923,0.068690,0.384615,0.000000,0.914090,0.576923,0.288462
119122,48.00,0.615385,0.086767,0.384615,0.038462,0.928370,0.615385,0.307692
119123,49.00,0.615385,0.091852,0.384615,0.000000,0.923077,0.615385,0.307692
119124,50.00,0.615385,0.092621,0.384615,0.000000,0.901049,0.615385,0.307692
119125,51.00,0.615385,0.098059,0.384615,0.000000,0.890668,0.615385,0.307692
119126,52.00,0.615385,0.098059,0.384615,0.000000,0.890668,0.615385,0.307692
119127,53.00,0.653846,0.099752,0.346154,0.038462,0.888933,0.653846,0.326923
